file_path;file_id;curve_idx;kcanti;defl_sens;scan_size_x_y_m;map_size_x_y_pixels;z_at_setpoint;hertz_ind_geometry;hertz_tip_parameter;hertz_apply_BEC;hertz_BEC_model;hertz_fit_hline_on_baseline;hertz_delta0;hertz_E;hertz_f0;hertz_slope;hertz_poisson_ratio;hertz_sample_height;hertz_MAE;hertz_MSE;hertz_RMSE;hertz_Rsquared;hertz_chisq;hertz_redchi;hertz_z_c;hertz_max_ind;ting_ind_geometry;ting_tip_parameter;ting_modelFt;ting_apply_BEC;ting_BEC_model;ting_fit_hline_on_baseline;ting_t0;ting_E0;ting_tc;ting_betaE;ting_f0;ting_poisson_ratio;ting_vdrag;ting_smooth_w;ting_idx_tm;ting_MAE;ting_MSE;ting_RMSE;ting_Rsquared;ting_chisq;ting_redchi;ting_v0t_app_vel;ting_v0r_ret_vel
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;868;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.9406250107497E-06;paraboloid;0.000000032;False;;False;8.29382026469381E-08;4086858.28266475;-7.9271704336433E-12;;0.5;;-9.59161148265834E-20;5.33232750753494E-22;2.30918329881691E-11;0.955404627665826;5.89040948081907E-09;1.96346982693969E-09;1.2460027062259E-06;1.02611361473052E-08;paraboloid;0.000000032;analytical;False;;False;1;473157.54806693;-0.00049283797713119;0.0100000646406557;-7.37083026592339E-11;0.5;5,00E-07;5;158;2.41081725980504E-11;1.3308537110006E-19;3.64808677391397E-10;0.97334315673267;3.97854119298203E-07;9.94635298245508E-08;9.966102510067E-05;9.7198238293464E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;869;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];8.1879297990002E-06;paraboloid;0.000000032;False;;False;-8.09125898523649E-07;2288.65657528191;1.72112217664944E-10;;0.5;;-2.47583736416877E-19;9.01803600339794E-21;9.49633403129752E-11;0.898598365970216;2.02227245790181E-08;6.74090819300603E-09;3.7379777473936E-06;1.15645949198316E-06;paraboloid;0.000000032;analytical;False;;False;1;1544.23830468063;0.00216753412067467;0.179453550624089;2.90559817635333E-11;0.5;5,00E-07;5;144;2.22699816709635E-10;1.94309662538267E-19;4.40805697034722E-10;0.61065189353514;-6.27912212393286E-08;-1.56978053098321E-08;9.63317707524129E-05;9.7399291768889E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;870;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];8.6647813360082E-06;paraboloid;0.000000032;False;;False;-5.87487982989468E-07;4928.24734164377;4.31005922052946E-11;;0.5;;-6.60877702620363E-21;2.07062266056086E-21;4.55040949867247E-11;0.985132755195663;1.09709193285353E-08;3.65697310951178E-09;4.1075376885748E-06;8.33418088075159E-07;paraboloid;0.000000032;analytical;False;;False;1;2640.44669132022;0.00105159360215909;0.158242376875595;-6.60990064135814E-11;0.5;5,00E-07;5;142;1.71874759175044E-10;1.22653428393494E-19;3.50219114831693E-10;0.705377760599945;-4.07366666278016E-08;-1.01841666569504E-08;9.79882108625525E-05;9.7467886484034E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;871;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.06925357290946E-05;paraboloid;0.000000032;False;;False;-1.38297561691322E-07;30290.1953611412;6.06424094902205E-11;;0.5;;-1.7819321890267E-19;4.51907460767297E-21;6.72240627132351E-11;0.925891407059623;-1.43478315957277E-08;-4.78261053190922E-09;5.976720022926E-06;2.31147906607335E-07;paraboloid;0.000000032;analytical;False;;False;1;4203.53147735896;0.000613930643657484;0.318564414662787;2.35543537879386E-11;0.5;5,00E-07;5;139;1.28120220350322E-09;5.49617690030647E-18;2.34439265062542E-09;0.0760907578407828;-3.79691910056876E-07;-9.4922977514219E-08;9.6776825725508E-05;9.7584734033281E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;872;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.2114764360901E-05;paraboloid;0.000000032;False;;False;5.77275447633901E-07;334612.440505226;4.5421320031234E-11;;0.5;;-6.43494940742717E-18;5.20567873245416E-20;2.28159565489904E-10;0.305340733293378;-4.86620976078928E-08;-1.62206992026309E-08;7.9340820462636E-06;5.70342150730038E-08;paraboloid;0.000000032;analytical;False;;False;1;198943.603836044;-0.000113573313788216;0.0105476908254617;5.73963235898368E-11;0.5;5,00E-07;5;156;1.42141944776367E-09;4.99975502673223E-18;2.23601319914088E-09;0.178642468284606;-4.44863643869636E-07;-1.11215910967409E-07;9.74547572687439E-05;9.7710096788546E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;873;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.40633746447201E-05;paraboloid;0.000000032;False;;False;8.2763980967656E-08;3690171.24376081;6.54460017845355E-12;;0.5;;-1.18754440780892E-19;9.68490305873512E-22;3.11205768885076E-11;0.926688389756337;-6.60782915980438E-09;-2.20260971993479E-09;9.3394694928344E-06;1.13867963817353E-08;paraboloid;0.000000032;analytical;False;;False;1;408566.273102854;-0.000529331476755454;0.0100004427986314;1.93039554195668E-11;0.5;5,00E-07;5;155;1.06289215368816E-10;9.2814034725515E-20;3.04653958985461E-10;0.966018841341969;3.07456279825601E-08;7.68640699564002E-09;9.69982462170971E-05;9.775456508664E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;874;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.51741123097181E-05;paraboloid;0.000000032;False;;False;7.59554347647586E-08;702363.353191587;-1.01378618608738E-11;;0.5;;1.88955375109427E-22;1.04601012196065E-21;3.2342079740806E-11;0.963027962027946;1.74844885054037E-08;5.82816283513457E-09;1.04655345286648E-05;3.65270863478474E-08;paraboloid;0.000000032;analytical;False;;False;1;238825.13794461;-0.000181805754438189;0.030829203733833;-1.63621645394229E-10;0.5;5,00E-07;5;159;2.52368348388683E-12;4.63479431420436E-20;2.15285724426966E-10;0.953863479867733;-3.85524622316412E-08;-9.6381155579103E-09;9.77717308302648E-05;9.7822213667783E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;875;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.60076800188301E-05;paraboloid;0.000000032;False;;False;7.18201176331418E-08;1305808.04819462;-1.13002875781297E-11;;0.5;;1.79977518169153E-19;4.81058218896991E-22;2.19330394359056E-11;0.974865805692118;1.64393644829578E-08;5.47978816098595E-09;1.13062455494919E-05;2.29067140016312E-08;paraboloid;0.000000032;analytical;False;;False;1;214057.878382652;-0.000619042443841878;0.0100000000030807;-6.68030716715168E-11;0.5;5,00E-07;5;156;1.14050617081087E-16;4.11340354368364E-20;2.02815274170454E-10;0.960632479544232;1.16020762708691E-07;2.90051906771728E-08;9.79333647391541E-05;9.78077432935691E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;876;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.58022270202958E-05;paraboloid;0.000000032;False;;False;7.7520607522591E-08;380349.921684553;-2.13291159695254E-11;;0.5;;-1.56765581168435E-19;1.19863400370098E-21;3.46212940789477E-11;0.946175114348089;1.07331121486913E-08;3.57770404956378E-09;1.11138492001852E-05;4.60254012508244E-08;paraboloid;0.000000032;analytical;False;;False;1;216044.115476531;-0.000558523022776361;0.0100000000074023;2.831353453557E-11;0.5;5,00E-07;5;156;7.6328020507828E-11;1.13112580280086E-19;3.36322137659843E-10;0.898734923825243;-2.29320682143915E-08;-5.73301705359786E-09;0.000100677646085819;9.7622579393361E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;877;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.48341663627995E-05;paraboloid;0.000000032;False;;False;5.56383059038639E-07;2480692.67551355;-4.79271553944155E-11;;0.5;;-2.05656133412655E-18;6.74437818789744E-21;8.2124163240166E-11;0.619820673793661;3.99738193072516E-07;1.33246064357505E-07;1.05893125094764E-05;1.56432292794975E-08;paraboloid;0.000000032;analytical;False;;False;1;433894.21786695;-0.000172364957201354;0.0137709203047584;-1.72821099808643E-11;0.5;5,00E-07;5;155;2.86669890736634E-10;3.34767335278646E-19;5.78590818522595E-10;0.870499733323994;-8.58547064704164E-08;-2.14636766176041E-08;0.000100618512710694;9.7737061607603E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;878;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.60073488719294E-05;paraboloid;0.000000032;False;;False;4.61643951848575E-08;131651.120178243;-8.41678705392812E-12;;0.5;;-7.90521297585092E-20;1.65538341641705E-21;4.06864033359678E-11;0.968909530695268;8.89436397406385E-09;2.96478799135462E-09;1.13503590473352E-05;1.05867106700347E-07;paraboloid;0.000000032;analytical;False;;False;1;109689.702553624;5.08026131504479E-05;0.0385419794507639;-8.67817271839984E-11;0.5;5,00E-07;5;147;4.35901868690879E-11;1.49106137755828E-20;1.22109024136559E-10;0.976147433585158;3.42349076178279E-08;8.55872690445698E-09;9.76782305403236E-05;9.759845297631E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;879;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.61502624129315E-05;paraboloid;0.000000032;False;;False;1.70208336718628E-08;40834.7087087621;1.07350411509296E-12;;0.5;;-2.72572462952239E-20;9.94874702635697E-22;3.15416344319012E-11;0.988784693302552;-156.977973590435;-52.3259911968117;1.23918633567368E-05;2.29698329449387E-07;paraboloid;0.000000032;analytical;False;;False;1;27553.92755962;-0.000578640893336351;0.0100000000073928;-2.28711189280481E-11;0.5;5,00E-07;5;159;2.19796339134428E-11;6.23590017610663E-21;7.89677160370403E-11;0.971936733800682;-9.60294290127568E-10;-2.40073572531892E-10;9.78709480226311E-05;9.69652254381936E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;880;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.61528169747369E-05;paraboloid;0.000000032;False;;False;6.11544376019704E-08;176657.151585088;-1.13180442534707E-11;;0.5;;-4.11696737554983E-20;1.34555092691576E-21;3.66817519608287E-11;0.959185350915406;-1.11900056634145E-08;-3.73000188780484E-09;1.14844025820685E-05;7.88891140142466E-08;paraboloid;0.000000032;analytical;False;;False;1;95491.142519632;-0.000355877297846089;0.010000000099687;-3.43047563364761E-11;0.5;5,00E-07;5;161;1.1517524602467E-10;5.3185348719577E-20;2.30619489028089E-10;0.875393401851129;-3.18127154817061E-08;-7.95317887042652E-09;9.84319970320721E-05;0.0000975464156062
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;881;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.37427771381424E-05;paraboloid;0.000000032;False;;False;9.89535847382261E-09;31087.4441579353;2.94425632162336E-11;;0.5;;-1.53850592526217E-20;1.41861773646554E-21;3.7664542164555E-11;0.986286472453181;6.28598010796436E-09;2.09532670265479E-09;9.2119306293648E-06;2.78578977412274E-07;paraboloid;0.000000032;analytical;False;;False;1;5571.93798749561;7.73559324742726E-05;0.226812658525499;-7.00785252855408E-11;0.5;5,00E-07;5;147;1.10477967866906E-09;3.30834018417867E-18;1.81888432402357E-09;0.201480444265298;-3.29708847011108E-07;-8.2427211752777E-08;0.00010035170292213;9.778767977671E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;882;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.42280019610681E-05;paraboloid;0.000000032;False;;False;-9.40848996302211E-06;778.007958672176;-5.83726357975031E-09;;0.5;;-3.97411741461766E-16;3.50451157023116E-20;1.87203407293541E-10;0.793113957192136;1.44939547051391E-07;4.83131823504638E-08;9.5586414343977E-06;9.54841665777576E-06;paraboloid;0.000000032;analytical;False;;False;1;258.570761987594;0.0260210040378737;0.330060161839015;-9.31153039770095E-11;0.5;5,00E-07;5;149;5.54966686687683E-09;8.05876743174482E-17;8.97706379154388E-09;0.0462670403823425;-1.67020680213529E-06;-4.17551700533822E-07;9.80411532575397E-05;9.7588045502288E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;883;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.61315289596919E-05;paraboloid;0.000000032;False;;False;1.55317204481189E-07;927074.622461175;-7.26021160868829E-13;;0.5;;-3.51864956276166E-19;3.35694452070751E-22;1.83219663811162E-11;0.996243471001046;3.26359497801091E-09;1.0878649926703E-09;1.44061589936447E-05;3.10385076755997E-08;paraboloid;0.000000032;analytical;False;;False;1;7092.58174659949;0.00297706214918498;0.032482046636319;6.89573765962231E-11;0.5;5,00E-07;5;323;-1.99890495250147E-10;1.92537665554193E-18;1.38757942314735E-09;0.0412265884086229;1.57363697573794E-07;3.93409243934486E-08;6.20845516173063E-05;9.29500141205345E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;884;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62310622567023E-05;paraboloid;0.000000032;False;;False;-1.51731887903707E-05;753.714104783222;-1.41299399160146E-08;;0.5;;-1.90896886116888E-15;1.98224411513944E-20;1.40792191372229E-10;0.922107725885792;-1.07388103320332E-08;-3.57960344401107E-09;1.62617169983671E-05;1.62522486695825E-05;paraboloid;0.000000032;analytical;False;;False;1;3044.57405270532;-0.00553388709414366;0.0100000000038762;-7.64671860151105E-11;0.5;5,00E-07;5;157;7.79064288451446E-12;3.6981311216349E-20;1.92305255300912E-10;0.873053872551269;1.09119306389185E-07;2.72798265972963E-08;8.66198098251074E-05;8.68109142098838E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;885;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62703741244854E-05;paraboloid;0.000000032;False;;False;-1.56007240582748E-05;1179.10890267256;-2.30934129249944E-08;;0.5;;-5.27767779613214E-15;9.79127135699441E-21;9.89508532403557E-11;0.96065667330559;-1.63215659941178E-08;-5.44052199803926E-09;1.62945478482365E-05;1.62846955707783E-05;paraboloid;0.000000032;analytical;False;;False;1;5423.85093029749;-0.0041045767985849;0.0100000000005274;-1.04597917910473E-10;0.5;5,00E-07;5;175;3.43515448036496E-12;3.61163359938695E-20;1.90042984595248E-10;0.857174668840771;5.68751040029994E-08;1.42187760007499E-08;7.99123940296838E-05;7.97765332984079E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;886;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62917567529306E-05;paraboloid;0.000000032;False;;False;-1.57413589022433E-05;1406.21841891655;-2.78909972974709E-08;;0.5;;-3.34030497690623E-15;6.73658847365897E-21;8.20767230928414E-11;0.972266813741166;4.82815973705233E-09;1.60938657901744E-09;1.6314629542429E-05;1.63045018330806E-05;paraboloid;0.000000032;analytical;False;;False;1;7678.99421955058;-0.00315329120208463;0.010000000000052;-6.50978441691228E-11;0.5;5,00E-07;5;156;4.46259568288907E-12;4.90613712136395E-20;2.21498016274728E-10;0.813545871662226;-1.24227047474074E-08;-3.10567618685185E-09;7.36290225112261E-05;7.63799958650684E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;887;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.63055230026597E-05;paraboloid;0.000000032;False;;False;-1.57849219435072E-05;1492.41219337053;-2.97685581199305E-08;;0.5;;-2.28378120709507E-15;1.04452570703534E-20;1.02202040441243E-10;0.958266969868398;-1.51679962321783E-08;-5.05599874405943E-09;1.63281592586576E-05;1.63183710301377E-05;paraboloid;0.000000032;analytical;False;;False;1;7943.70725692535;-0.0039467474888094;0.010000000004306;-5.14911485580281E-11;0.5;5,00E-07;5;152;3.55482376907811E-12;5.27421870034138E-20;2.29656672020244E-10;0.800777672964464;4.97180206522284E-08;1.24295051630571E-08;7.1557608467053E-05;7.5251225655845E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;888;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.63179173580859E-05;paraboloid;0.000000032;False;;False;-1.58860899498624E-05;1988.20066540219;-4.00266831704332E-08;;0.5;;-1.78713173212803E-15;3.8650542229015E-21;6.2169560259837E-11;0.98697748876232;-5.36058997131071E-09;-1.78686332377024E-09;1.63388269195301E-05;1.63278185974126E-05;paraboloid;0.000000032;analytical;False;;False;1;13506.9680191053;-0.00227891501872441;0.0100000000825777;-8.96493801625335E-11;0.5;5,00E-07;5;177;3.32687559912543E-12;4.22137253554068E-20;2.05459790118181E-10;0.875088045827397;5.09200553430284E-08;1.27300138357571E-08;6.70551479819826E-05;7.19473204129568E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;889;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.7584469086646E-06;paraboloid;0.000000032;False;;False;8.551650071684E-08;15891711.1890339;-2.72381125297206E-11;;0.5;;-2.38700839203367E-19;7.2728818736326E-22;2.69682811347564E-11;0.940099530795292;-4.76359516175864E-08;-1.58786505391955E-08;1.0385155195873E-06;4.36479106584568E-09;paraboloid;0.000000032;analytical;False;;False;1;538972.982063459;-0.000440873386848815;0.013900529701414;9.06311596480303E-11;0.5;5,00E-07;5;156;1.16114902300058E-10;2.02668839145939E-19;4.50187559963554E-10;0.961421472508123;2.2207468543845E-07;5.55186713596126E-08;9.9896612467168E-05;9.7657113284434E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;890;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.7383415611221E-06;paraboloid;0.000000032;False;;False;8.66406284218353E-08;13994300.1709814;-1.89028559252257E-11;;0.5;;-1.87371181872305E-19;9.05824233673725E-22;3.0096914022433E-11;0.923416269792738;4.61681723916783E-08;1.53893907972261E-08;1.0333117825763E-06;4.30879596551447E-09;paraboloid;0.000000032;analytical;False;;False;1;515393.571017482;-0.000532309845952086;0.0112036313936404;4.79521226065898E-11;0.5;5,00E-07;5;155;1.05010828585628E-10;2.16352379350269E-19;4.65136946877228E-10;0.962331405548677;2.78337289391866E-06;6.95843223479666E-07;9.9636425616618E-05;9.7426256587946E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;891;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.7342258782134E-06;paraboloid;0.000000032;False;;False;9.05769520160217E-08;9691097.97179074;-1.74319549067739E-11;;0.5;;-2.79612109492614E-19;6.08436077549845E-22;2.46664970668688E-11;0.94424813135875;1.81152522608496E-08;6.03841742028319E-09;1.0394143468892E-06;5.78317174673372E-09;paraboloid;0.000000032;analytical;False;;False;1;462129.443997398;-0.000601016919411956;0.0101222575727811;3.95084121715234E-12;0.5;5,00E-07;5;156;8.11000033978616E-11;1.78670821290697E-19;4.22694714055779E-10;0.967947310289054;2.67439282716257E-06;6.68598206790642E-07;9.9525727938384E-05;9.7315558909712E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;892;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.7131743966689E-06;paraboloid;0.000000032;False;;False;8.59950883912524E-08;15841441.7184981;-1.77330195124858E-11;;0.5;;-2.35315682849526E-19;6.37681095185296E-22;2.52523483103116E-11;0.939138376349252;-8.93709267176453E-09;-2.97903089058818E-09;1.01498043628755E-06;4.110803990219E-09;paraboloid;0.000000032;analytical;False;;False;1;462502.34731374;-0.00059010965870626;0.010087926627603;1.27539342216774E-10;0.5;5,00E-07;5;156;1.565398771477E-10;2.05361301930253E-19;4.53168072496566E-10;0.961893120892891;1.52309878181821E-08;3.80774695454551E-09;9.9690828321733E-05;9.724365272556E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;893;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.7026723092467E-06;paraboloid;0.000000032;False;;False;8.53839898986568E-08;9041359.99699253;-1.65064629648905E-11;;0.5;;-2.57710871229766E-19;6.50841741340929E-22;2.55116001328989E-11;0.942660032796983;2.05991519665952E-08;6.86638398886506E-09;1.0048331491161E-06;5.99983853977584E-09;paraboloid;0.000000032;analytical;False;;False;1;446310.53455885;-0.000612540896114826;0.0100222692883565;2.56878416477559E-11;0.5;5,00E-07;5;156;9.29075732268685E-11;1.89709685846704E-19;4.35556753875662E-10;0.959954362499949;1.17091798787615E-07;2.92729496969039E-08;9.9677109378704E-05;9.7230406849532E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;894;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.6931163558265E-06;paraboloid;0.000000032;False;;False;8.89614011240041E-08;37371053.9135612;-1.99984141368047E-11;;0.5;;-7.8400701091279E-19;9.48970173911976E-22;3.08053594998009E-11;0.904655333062241;-1.2628040608792E-08;-4.20934686959732E-09;9.96554476598601E-07;2.25600556459482E-09;paraboloid;0.000000032;analytical;False;;False;1;411803.202556926;-0.000732145371028893;0.0109568405717802;1.56753043279799E-10;0.5;5,00E-07;5;157;2.21679189856416E-10;2.31700568237266E-19;4.81352852112944E-10;0.968518897009116;1.68130593397853E-06;4.20326483494632E-07;9.9626964276598E-05;9.7213376437496E-05
